Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
Veldhoven;Walther Bader;06-37463183;WaltherBader@armyspy.com;Locht 56;Veldhoven;dinsdag 15 oktober 2019;Afhalen;dinsdag 15 oktober 2019;17:10;Americana;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 48,70;;€ 0,00;€ 48,70
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Salami, Geitenkaas;€ 2,00;€ 8,95;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

IJmuiden;Luka de Bos;06-84736945;LukadeBos@teleworm.us;Wethouder Bloemenstraat 75;Delden;maandag 28 oktober 2019;Afhalen;maandag 28 oktober 2019;17:43;Caprese;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 82,65;;€ 0,00;€ 82,65
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;2;Gorgonzola, Chorizo, Spaanse Pepers, Knoflooksaus Swirl;€ 3,50;€ 32,90;;;;
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Amersfoort Vathorst;Godfried Maurits;06-16364705;GodfriedMaurits@jourrapide.com;Trekvogelweg 47;Amersfoort;zaterdag 12 augustus 2017;Afhalen;zaterdag 12 augustus 2017;17:42;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 5,95;;€ 0,00;€ 5,95

Groningen Paterswoldseweg;Che Jonker;06-96147933;CheJonker@einrot.com;Scheldestraat 200;Groningen;dinsdag 28 mei 2019;Afhalen;dinsdag 28 mei 2019;16:20;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 135,30;;€ 0,00;€ 135,30
;;;;;;;;;;Americana;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 31,80;;;;

Utrecht Adelaarstraat;Edo Lodders;06-88102984;EdoLodders@rhyta.com;Zevenwouden 1;Utrecht;zaterdag 19 mei 2018;Afhalen;zaterdag 19 mei 2018;16:05;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;€ 20,90;;€ 0,00;€ 20,90
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Amsterdam Overtoom;Jorik Kooiker;06-60687010;JorikKooiker@einrot.com;Borgerstraat 26;Amsterdam;maandag 30 januari 2017;Bezorgen;maandag 30 januari 2017;16:09;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;€ 52,60;25% korting op je bestelling;€ 13,15;€ 39,45
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 23,80;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Eindhoven Woensel;Louisa Nab;06-98803492;LouisaNab@rhyta.com;Groes 149;Eindhoven;woensdag 18 april 2018;Bezorgen;woensdag 18 april 2018;16:28;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 19,90;;€ 0,00;€ 19,90

Groningen Boterdiep;Maryn Adolfs;06-34657168;MarynAdolfs@rhyta.com;Padangstraat 39;Groningen;zaterdag 14 januari 2017;Bezorgen;zaterdag 14 januari 2017;18:55;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Berkel en Rodenrijs;Wichert de Vente;06-59007104;WichertdeVente@armyspy.com;Berliozplein 115;Berkel en Rodenrijs;zaterdag 14 september 2019;Bezorgen;zaterdag 14 september 2019;19:34;Americana;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;€ 65,70;;€ 0,00;€ 65,70
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 21,90;;;;

Oud Beijerland;Jemaine Bayrak;06-64362553;JemaineBayrak@einrot.com;Kwakscheweg 108;Oud-Beijerland;vrijdag 6 september 2019;Bezorgen;vrijdag 6 september 2019;17:26;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;€ 35,80;;€ 0,00;€ 35,80

Assen;Cris Mahmood;06-70618031;CrisMahmood@armyspy.com;Ereprijsstraat 140;Assen;dinsdag 28 november 2017;Afhalen;dinsdag 28 november 2017;16:52;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 40,80;25% korting op je bestelling;€ 10,20;€ 30,60
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;2;Chorizo, Chorizo, Paprikamix, Kaasmix;€ 4,50;€ 22,90;;;;

Leiden;Stephen Haaksema;06-27972671;StephenHaaksema@teleworm.us;Haagplein 69;Leiden;zondag 5 november 2017;Afhalen;zondag 5 november 2017;20:05;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 76,60;;€ 0,00;€ 76,60
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Haarlem Tesselschadeplein;Mano van Wilgen;06-65302781;ManovanWilgen@rhyta.com;Generaal de Wetstraat 33;Haarlem;zondag 17 juni 2018;Bezorgen;zondag 17 juni 2018;17:30;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 7,95;€ 70,60;;€ 0,00;€ 70,60
;;;;;;;;;;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;4;Basilicum;€ 0,50;€ 37,80;;;;
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Wassenaar;Ferdi van der Stoel;06-10953322;FerdivanderStoel@cuvox.de;Professor Molenaarlaan 173;Wassenaar;zaterdag 12 augustus 2017;Bezorgen;zaterdag 12 augustus 2017;17:14;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 25,85;25% korting op je bestelling;€ 6,46;€ 19,39
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Eindhoven Woensel;Marijntje Wennekes;06-79512295;MarijntjeWennekes@jourrapide.com;Medoclaan 184;Eindhoven;dinsdag 29 januari 2019;Bezorgen;dinsdag 29 januari 2019;16:08;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;1;Gehakt;€ 1,00;€ 10,95;€ 10,95;;€ 0,00;€ 10,95

Roermond;Herm Hegge;06-19135142;HermHegge@rhyta.com;Rosslag 17;Herten;zaterdag 6 oktober 2018;Bezorgen;zaterdag 6 oktober 2018;20:36;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;2;Honing Mosterdsaus, Rode Ui;€ 1,50;€ 20,90;€ 20,90;;€ 0,00;€ 20,90

Veldhoven;Mick Eijsink;06-84247694;MickEijsink@armyspy.com;Reuzenberg 93;Veldhoven;dinsdag 26 juni 2018;Afhalen;dinsdag 26 juni 2018;18:15;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Sneek;Bushra Super;06-42103966;BushraSuper@teleworm.us;Gajus Nautastraat 168;Sneek;donderdag 5 januari 2017;Bezorgen;donderdag 5 januari 2017;20:57;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 15,90;;€ 0,00;€ 15,90
;;;;;;;;;;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Groningen Paddepoel;Abdennour Grevink;06-85080534;AbdennourGrevink@fleckens.hu;Esdoornlaan 132;Groningen;woensdag 8 februari 2017;Bezorgen;woensdag 8 februari 2017;20:22;Veggi;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 27,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 25,85
;;;;;;;;;;Margaritha;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Deventer;Artie Leeflang;06-18545080;ArtieLeeflang@einrot.com;Andries Vierlingweg 30;Deventer;zondag 11 februari 2018;Bezorgen;zondag 11 februari 2018;20:18;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;€ 82,55;;€ 0,00;€ 82,55
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;4;Ananas, Kaas, Rode Ui, Merguez;€ 4,00;€ 35,80;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 19,90;;;;

Sittard;Myrle Bloemhof;06-42221677;MyrleBloemhof@rhyta.com;Haspelsestraat 141;Sittard;vrijdag 19 oktober 2018;Afhalen;vrijdag 19 oktober 2018;18:18;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 28,75;;€ 0,00;€ 28,75
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Utrecht Marnixlaan;Loren Link;06-40997187;LorenLink@fleckens.hu;Potgieterstraat 69;Utrecht;donderdag 29 juni 2017;Afhalen;donderdag 29 juni 2017;16:19;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Kip, Ham, Merguez;€ 3,00;€ 9,95;€ 97,55;25% korting op je bestelling;€ 24,39;€ 73,16
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 51,80;;;;
;;;;;;;;;;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Haarlem Tesselschadeplein;Walt Hoogwerf;06-70576845;WaltHoogwerf@jourrapide.com;Ledeboerstraat 4;Haarlem;vrijdag 10 februari 2017;Afhalen;vrijdag 10 februari 2017;17:22;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;€ 19,90;;€ 0,00;€ 19,90

Eindhoven Woensel;Melina Eertink;06-94588106;MelinaEertink@teleworm.us;Generaal Schagenpad 68;Eindhoven;maandag 4 november 2019;Afhalen;maandag 4 november 2019;19:10;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 17,90;2e pizza gratis bij afhalen;€ 0,00;€ 17,90

Groningen Paddepoel;Sem van der Klooster;06-13886921;SemvanderKlooster@teleworm.us;Patrijspoort 101;Groningen;zaterdag 2 maart 2019;Afhalen;zaterdag 2 maart 2019;19:40;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Den Bosch;Durk Colijn;06-69585411;DurkColijn@armyspy.com;Frans Halsstraat 148;s-Hertogenbosch;donderdag 24 januari 2019;Afhalen;donderdag 24 januari 2019;16:27;Beenham;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 21,85;;€ 0,00;€ 21,85
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Hellevoetsluis;Krystian van Hoogstraten;06-28756592;KrystianvanHoogstraten@jourrapide.com;Volantestraat 73;Hellevoetsluis;woensdag 15 november 2017;Bezorgen;woensdag 15 november 2017;20:43;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;€ 30,85;;€ 0,00;€ 30,85
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Den Bosch Empel;Krzysztof Kootstra;06-26799647;KrzysztofKootstra@dayrep.com;Maasboulevard 95;s-Hertogenbosch;dinsdag 26 juni 2018;Bezorgen;dinsdag 26 juni 2018;16:26;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;€ 19,90;2e pizza gratis bij afhalen;€ 0,00;€ 19,90

Voorschoten;Rian Mensing;06-67589428;RianMensing@einrot.com;Aletta Jacobsplantsoen 147;Voorschoten;zondag 29 april 2018;Bezorgen;zondag 29 april 2018;17:44;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 22,90;;€ 0,00;€ 22,90
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Arnhem;Wilfried Bergwerff;06-41561394;WilfriedBergwerff@jourrapide.com;Cabaret 31;Arnhem;donderdag 22 juni 2017;Bezorgen;donderdag 22 juni 2017;20:57;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 47,75;;€ 0,00;€ 47,75
;;;;;;;;;;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Enschede West;Ursula Joziasse;06-85595189;UrsulaJoziasse@armyspy.com;Elferinksweg 71;Enschede;woensdag 6 maart 2019;Afhalen;woensdag 6 maart 2019;17:36;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;3e pizza gratis bij bezorgen;€ 0,00;€ 7,95

Zeist;Marjan Flapper;06-88635655;MarjanFlapper@fleckens.hu;Couwenhoven 177;Zeist;donderdag 22 maart 2018;Afhalen;donderdag 22 maart 2018;18:49;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;Pepperoni, Beenham, Kip, Tonijn;€ 5,00;€ 16,95;€ 94,65;;€ 0,00;€ 94,65
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 51,80;;;;

Nijmegen;Anel Bleij;06-95797908;AnelBleij@fleckens.hu;Waterstraat 111;Nijmegen;dinsdag 23 mei 2017;Bezorgen;dinsdag 23 mei 2017;20:29;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 33,80;;€ 0,00;€ 33,80
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Almere;Joek Rijkse;06-68880121;JoekRijkse@superrito.com;Grasmeent 189;Almere;woensdag 16 januari 2019;Afhalen;woensdag 16 januari 2019;17:01;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 73,65;;€ 0,00;€ 73,65
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;
;;;;;;;;;;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;;;;

Weert;Rembrandt Zwiggelaar;06-87760179;RembrandtZwiggelaar@superrito.com;Schutterijlaan 191;Weert;zondag 23 december 2018;Bezorgen;zondag 23 december 2018;20:45;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Woerden;Daud van Haagen;06-77585324;DaudvanHaagen@gustr.com;Burgemeester H.G. van Kempensingel 122;Woerden;donderdag 5 oktober 2017;Afhalen;donderdag 5 oktober 2017;17:32;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;€ 17,90;3e pizza gratis bij bezorgen;€ 0,00;€ 17,90
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Enschede;Ching Zoutenbier;06-82871272;ChingZoutenbier@jourrapide.com;Lipperkerkstraat 136;Enschede;zondag 24 december 2017;Afhalen;zondag 24 december 2017;19:51;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;€ 21,85;25% korting op je bestelling;€ 5,46;€ 16,39
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;;;;

Hilversum;Waqas Nas;06-57057618;WaqasNas@einrot.com;Middenweg 20;Hilversum;zondag 14 oktober 2018;Afhalen;zondag 14 oktober 2018;19:38;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 11,95

Diemen;Melika Pannekoek;06-61583983;MelikaPannekoek@armyspy.com;Weesperstraat 150;Diemen;maandag 11 juni 2018;Afhalen;maandag 11 juni 2018;18:15;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 22,90;3e pizza gratis bij bezorgen;€ 0,00;€ 22,90
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Almere Buiten;Servaas Overwater;06-78352674;ServaasOverwater@jourrapide.com;Kimwierde 160;Almere;woensdag 17 oktober 2018;Afhalen;woensdag 17 oktober 2018;20:05;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 34,85;;€ 0,00;€ 34,85
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

De Meern;Linus Lengkeek;06-63199402;LinusLengkeek@armyspy.com;Zwaluwstraat 112;Barneveld;zondag 18 maart 2018;Afhalen;zondag 18 maart 2018;20:12;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;€ 89,60;;€ 0,00;€ 89,60
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Tonno;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Delft Papsouwselaan;Ferrie Strikwerda;06-46892266;FerrieStrikwerda@fleckens.hu;Tuinstraat 169;Delft;zondag 27 augustus 2017;Afhalen;zondag 27 augustus 2017;19:47;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 9,95;€ 54,70;;€ 0,00;€ 54,70
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;Paprikamix, Salami, Bacon, Chicken Kebab;€ 5,00;€ 12,95;;;;
;;;;;;;;;;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;;;;

Alphen aan den Rijn;Selwin Broerse;06-41528776;SelwinBroerse@einrot.com;Magerhorst 171;Alphen aan den Rijn;woensdag 23 januari 2019;Bezorgen;woensdag 23 januari 2019;17:14;BBQ Cannibale;Medium Cheesy Crust Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 6,95;€ 40,80;;€ 0,00;€ 40,80
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Leiderdorp;Milana de Windt;06-30818152;MilanadeWindt@teleworm.us;Camphuysendreef 88;Leiderdorp;woensdag 26 september 2018;Bezorgen;woensdag 26 september 2018;18:09;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 40,80;25% korting op je bestelling;€ 10,20;€ 30,60
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;

Wageningen;Patrique Renkens;06-11487438;PatriqueRenkens@einrot.com;Hollandseweg 133;Wageningen;maandag 13 november 2017;Afhalen;maandag 13 november 2017;20:25;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 75,60;;€ 0,00;€ 75,60
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;;;;

Maastricht;Rutger Ay;06-76710701;RutgerAy@einrot.com;Pastoor Habetsstraat 52;Maastricht;vrijdag 31 mei 2019;Afhalen;vrijdag 31 mei 2019;20:37;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Spijkenisse;Roya te Lintelo;06-59344590;RoyateLintelo@teleworm.us;Rembrandtstraat 12;Spijkenisse;dinsdag 19 november 2019;Bezorgen;dinsdag 19 november 2019;16:15;Creamy Bacon;Medium Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Houten;Fynn Hoeks;06-94644313;FynnHoeks@cuvox.de;Talingweide 45;Houten;maandag 30 april 2018;Bezorgen;maandag 30 april 2018;19:31;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 35,80;;€ 0,00;€ 35,80
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Emmen;Lennard Cok;06-58567964;LennardCok@teleworm.us;Poelsnip 141;Emmen;maandag 16 januari 2017;Afhalen;maandag 16 januari 2017;19:41;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 8,95

Etten Leur;Liban Bluemink;06-55034357;LibanBluemink@fleckens.hu;Wintertaling 172;Etten-Leur;zondag 15 juli 2018;Bezorgen;zondag 15 juli 2018;20:38;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;3;;€ 0,00;€ 17,85;€ 29,80;;€ 0,00;€ 29,80
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Dordrecht Bamendaweg;Kjeld van Drimmelen;06-24248985;KjeldvanDrimmelen@dayrep.com;Hoefijzerstraat 39;Dordrecht;dinsdag 29 mei 2018;Bezorgen;dinsdag 29 mei 2018;20:43;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 31,80;;€ 0,00;€ 31,80
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;

Assen;Mustafa Luyten;06-40535497;MustafaLuyten@jourrapide.com;Gersthullen 195;Assen;dinsdag 21 augustus 2018;Afhalen;dinsdag 21 augustus 2018;16:56;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 122,45;;€ 0,00;€ 122,45
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 51,80;;;;
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;4;Tonijn, Ananas;€ 2,50;€ 37,80;;;;
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Wassenaar;Lotty Zwarts;06-24413489;LottyZwarts@superrito.com;Ammonslaantje 140;Wassenaar;vrijdag 12 oktober 2018;Afhalen;vrijdag 12 oktober 2018;20:08;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 55,75;;€ 0,00;€ 55,75
