Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;Tonijn, Basilicum;€ 2,00;€ 23,90;;;;

Eindhoven Woensel;Jacobien Jacob;06-64857581;JacobienJacob@armyspy.com;Petruspark 50;Eindhoven;donderdag 9 november 2017;Bezorgen;donderdag 9 november 2017;20:59;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 38,75;;€ 0,00;€ 38,75
;;;;;;;;;;Caprese;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;
;;;;;;;;;;Hot & Spicy;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Schiedam;Gunnar van de Kuilen;06-83043028;GunnarvandeKuilen@einrot.com;Overschieseplein 157;Schiedam;vrijdag 22 november 2019;Bezorgen;vrijdag 22 november 2019;20:09;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 17,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 17,90

Den Bosch Empel;Danillo Kloek;06-38488758;DanilloKloek@armyspy.com;Tweede Hambaken 148;s-Hertogenbosch;woensdag 13 november 2019;Afhalen;woensdag 13 november 2019;17:17;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;4;;€ 0,00;€ 55,80;€ 55,80;;€ 0,00;€ 55,80

Maastricht;Edu Verhorst;06-41855478;EduVerhorst@jourrapide.com;Kapoenstraat 94;Maastricht;woensdag 27 september 2017;Afhalen;woensdag 27 september 2017;19:27;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 23,90;;€ 0,00;€ 23,90

Weert;Peter-Jan van der Vliet;06-45954239;Peter-JanvanderVliet@einrot.com;Industriekade 105;Weert;zondag 4 februari 2018;Afhalen;zondag 4 februari 2018;17:51;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 58,70;;€ 0,00;€ 58,70
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;Bacon, Knoflooksaus Swirl;€ 1,50;€ 18,90;;;;
;;;;;;;;;;BBQ Cannibale;Medium Cheesy Crust Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;2;Ananas, Gorgonzola;€ 2,00;€ 25,90;;;;

De Meern;;;;;;zondag 11 maart 2018;Bezorgen;zondag 11 maart 2018;18:05;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 23,90;;€ 0,00;€ 23,90

Almere;Lyndon Claasen;06-47095248;LyndonClaasen@jourrapide.com;Grasmeent 181;Almere;woensdag 6 juni 2018;Afhalen;woensdag 6 juni 2018;19:36;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Delfzijl;Kane Bakema;06-26288273;KaneBakema@superrito.com;Veldoven 77;Delfzijl;donderdag 23 februari 2017;Afhalen;donderdag 23 februari 2017;17:39;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 17,90;3e pizza gratis bij bezorgen;€ 0,00;€ 17,90

Rijswijk;Robin Hielkema;06-97768999;RobinHielkema@rhyta.com;Valkrust 191;Rijswijk;dinsdag 24 april 2018;Bezorgen;dinsdag 24 april 2018;18:49;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 47,75;;€ 0,00;€ 47,75
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;;;;

Velp;Hava Roukema;06-69724491;HavaRoukema@fleckens.hu;Hoge Dries 37;Apeldoorn;dinsdag 18 september 2018;Bezorgen;dinsdag 18 september 2018;18:53;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;€ 69,65;;€ 0,00;€ 69,65
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Hellevoetsluis;Tuba Bloks;06-27810135;TubaBloks@gustr.com;Golfslag 179;Hellevoetsluis;zaterdag 14 juli 2018;Bezorgen;zaterdag 14 juli 2018;20:08;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 47,75;2e pizza gratis bij afhalen;€ 0,00;€ 47,75
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;;;;

Nootdorp;Nevil van Spanje;06-73601167;NevilvanSpanje@teleworm.us;De Patrijs 200;Zevenhuizen;maandag 11 juni 2018;Bezorgen;maandag 11 juni 2018;17:00;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 61,70;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 59,70
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Velp;Jonne Valkenburg;06-27031564;JonneValkenburg@einrot.com;Wolfstraat 199;Odiliapeel;zaterdag 27 oktober 2018;Afhalen;zaterdag 27 oktober 2018;18:55;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 4,95;€ 66,65;;€ 0,00;€ 66,65
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Hilversum;Lienke van Rijssel;06-51593843;LienkevanRijssel@rhyta.com;Loosdrechtseweg 130;Hilversum;maandag 25 november 2019;Afhalen;maandag 25 november 2019;19:36;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 25,90;;€ 0,00;€ 25,90

Hellevoetsluis;Rowan Huzen;06-78669901;RowanHuzen@teleworm.us;Anker 167;Hellevoetsluis;maandag 23 januari 2017;Afhalen;maandag 23 januari 2017;17:57;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Maastricht;Isabella Voermans;06-42915779;IsabellaVoermans@fleckens.hu;Heugemerweg 112;Maastricht;zondag 5 februari 2017;Bezorgen;zondag 5 februari 2017;16:28;Margaritha;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;€ 35,80;;€ 0,00;€ 35,80

Amstelveen;Fannie van Baast;06-28295539;FannievanBaast@rhyta.com;Klaasje Zevensterstraat 19;Amstelveen;maandag 16 juli 2018;Afhalen;maandag 16 juli 2018;20:13;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;€ 88,50;;€ 0,00;€ 88,50
;;;;;;;;;;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Alkmaar;Djim Langelaar;06-70827135;DjimLangelaar@armyspy.com;Spieghelstraat 194;Alkmaar;dinsdag 6 februari 2018;Afhalen;dinsdag 6 februari 2018;17:53;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;€ 17,90;;€ 0,00;€ 17,90
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Leiderdorp;Yazid Slagter;06-14551419;YazidSlagter@fleckens.hu;Resedastraat 101;Leiderdorp;dinsdag 30 mei 2017;Afhalen;dinsdag 30 mei 2017;19:44;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 40,75;;€ 0,00;€ 40,75
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;2;Kip, Kaasmix;€ 2,50;€ 16,90;;;;
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Weert;Nana Borsboom;06-36337641;NanaBorsboom@dayrep.com;Rietzanger 173;Weert;dinsdag 24 december 2019;Afhalen;dinsdag 24 december 2019;16:20;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;€ 84,55;;€ 0,00;€ 84,55
;;;;;;;;;;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Leidschendam;Kezban Dijkgraaf;06-31416650;KezbanDijkgraaf@jourrapide.com;Prinses Beatrixlaan 20;Voorburg;zaterdag 6 juli 2019;Afhalen;zaterdag 6 juli 2019;19:01;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 76,60;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 74,60
;;;;;;;;;;Funghi;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Zwolle Bachplein;Frauke Tijmes;06-97097352;FraukeTijmes@fleckens.hu;Wethouder Lansinkstraat 188;Zwolle;maandag 16 oktober 2017;Bezorgen;maandag 16 oktober 2017;16:06;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;€ 56,75;3e pizza gratis bij bezorgen;€ 0,00;€ 56,75
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Wageningen;Willemien Middelbos;06-60922905;WillemienMiddelbos@jourrapide.com;Bassecour 18;Wageningen;dinsdag 22 mei 2018;Afhalen;dinsdag 22 mei 2018;19:24;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Breda Kesterenlaan;Hadi van der Klauw;06-64980949;HadivanderKlauw@dayrep.com;Teteringsedijk 34;Breda;zaterdag 17 maart 2018;Afhalen;zaterdag 17 maart 2018;17:17;Beenham;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 32,85;;€ 0,00;€ 32,85
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Leiderdorp;Sabiha Çetin;06-84708484;SabihaCetin@cuvox.de;Koningstraat 110;Leiderdorp;zondag 19 mei 2019;Bezorgen;zondag 19 mei 2019;19:06;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;Champignons, Ham;€ 2,00;€ 21,90;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Gouda;Mylene Wind;06-72963893;MyleneWind@gustr.com;Willem de Zwijgersingel 16;Gouda;donderdag 24 oktober 2019;Bezorgen;donderdag 24 oktober 2019;17:39;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Alkmaar;Adina Gielens;06-99688655;AdinaGielens@superrito.com;Glazenierstraat 105;Alkmaar;donderdag 28 november 2019;Afhalen;donderdag 28 november 2019;16:00;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 21,90;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Oud Beijerland;Freija Leeuwenburgh;06-68866769;FreijaLeeuwenburgh@jourrapide.com;Croonenburgh 23;Oud-Beijerland;vrijdag 14 april 2017;Bezorgen;vrijdag 14 april 2017;18:12;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 23,90;;€ 0,00;€ 23,90

Meppel;Ashwien van Dekken;06-24694370;AshwienvanDekken@einrot.com;Gerard ter Borchstraat 11;Meppel;zaterdag 25 mei 2019;Bezorgen;zaterdag 25 mei 2019;17:16;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;€ 75,15;25% korting op je bestelling;€ 18,79;€ 56,36
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;Kaasmix, Chicken Kebab;€ 3,50;€ 17,45;;;;
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Lelystad;Maritza Fris;06-23022447;MaritzaFris@jourrapide.com;De Schans 83;Lelystad;dinsdag 27 juni 2017;Bezorgen;dinsdag 27 juni 2017;16:18;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 74,55;;€ 0,00;€ 74,55
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Caprese;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 35,80;;;;

Hellevoetsluis;Betty Meertens;06-33296739;BettyMeertens@teleworm.us;Azalea 35;Hellevoetsluis;donderdag 15 maart 2018;Afhalen;donderdag 15 maart 2018;20:59;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 11,95;€ 62,75;;€ 0,00;€ 62,75
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 27,90;;;;
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Meppel;Soesja Bal;06-70776596;SoesjaBal@gustr.com;Leonard Springerlaan 179;Meppel;woensdag 26 juni 2019;Afhalen;woensdag 26 juni 2019;19:29;Americana;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 28,85;;€ 0,00;€ 28,85
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Leidschendam;Touria van Kooij;06-22974345;TouriavanKooij@jourrapide.com;Koningin Wilhelminalaan 158;Leidschendam;woensdag 19 juni 2019;Bezorgen;woensdag 19 juni 2019;16:27;Margaritha;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 26,85;;€ 0,00;€ 26,85
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Zwolle;Rommy Paap;06-20875294;RommyPaap@einrot.com;Lobeliastraat 33;Zwolle;zaterdag 7 oktober 2017;Afhalen;zaterdag 7 oktober 2017;17:09;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 27,90;€ 51,80;;€ 0,00;€ 51,80
;;;;;;;;;;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Emmen;Ischa Steentjes;06-77031625;IschaSteentjes@gustr.com;Oude Schoonebekerstraat 127;Nieuw-Amsterdam;dinsdag 11 juni 2019;Bezorgen;dinsdag 11 juni 2019;19:25;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;€ 23,90;;€ 0,00;€ 23,90
;;;;;;;;;;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;

Tiel;Jael Uzun;06-50705354;JaelUzun@fleckens.hu;Latensteinse Middenweg 42;Tiel;zaterdag 4 maart 2017;Afhalen;zaterdag 4 maart 2017;18:28;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;;€ 0,00;€ 13,90

Den Haag Goudenregenplein;Dienke van Hooft;06-52383383;DienkevanHooft@fleckens.hu;Sportlaan 133;Uden;zondag 9 april 2017;Afhalen;zondag 9 april 2017;20:20;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 39,80;€ 84,60;;€ 0,00;€ 84,60
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Nieuwegein;Jiska Bangma;06-65283321;JiskaBangma@einrot.com;Disselsjeesdrift 67;Nieuwegein;donderdag 23 maart 2017;Bezorgen;donderdag 23 maart 2017;19:59;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 27,85;;€ 0,00;€ 27,85
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Utrecht Rijnlaan;Ümmühan Gerrits;06-27443502;UmmuhanGerrits@dayrep.com;Hektordreef 191;Utrecht;woensdag 11 oktober 2017;Bezorgen;woensdag 11 oktober 2017;20:19;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Hengelo;Gera Alberda;06-60764203;GeraAlberda@cuvox.de;Dreef 112;Hengelo;donderdag 7 december 2017;Bezorgen;donderdag 7 december 2017;19:28;Tonno;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Rotterdam Zevenkamp;Sytse Mensing;06-47089061;SytseMensing@einrot.com;Sommelsdijkstraat 191;Rotterdam;zondag 12 augustus 2018;Afhalen;zondag 12 augustus 2018;19:56;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;Ananas, Geitenkaas, Spaanse Pepers, Beenham;€ 4,50;€ 45,80;€ 63,70;;€ 0,00;€ 63,70
;;;;;;;;;;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;;;;

Papendrecht;Philippa van de Weg;06-48026188;PhilippavandeWeg@teleworm.us;Oosteind 74;Papendrecht;zaterdag 15 juli 2017;Bezorgen;zaterdag 15 juli 2017;18:36;Tonno;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;€ 89,50;;€ 0,00;€ 89,50
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;2;Basilicum, Shoarma;€ 2,00;€ 19,90;;;;

Brunssum;Symen Mesman;06-78859729;SymenMesman@dayrep.com;Haansberg 39;Brunssum;vrijdag 16 augustus 2019;Bezorgen;vrijdag 16 augustus 2019;16:34;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Delft Binnenwatersloot;Serah Kamerbeek;06-83294684;SerahKamerbeek@dayrep.com;Breestraat 51;Delft;dinsdag 20 maart 2018;Afhalen;dinsdag 20 maart 2018;19:37;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 62,20;;€ 0,00;€ 62,20
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;1;Groene Olijven, Honing Mosterdsaus, Merguez, Verse Tomaat;€ 3,50;€ 13,45;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Tiel;Sylvano Bhaggoe;06-79965184;SylvanoBhaggoe@fleckens.hu;Doctor Pameijerstraat 184;Tiel;donderdag 9 februari 2017;Afhalen;donderdag 9 februari 2017;18:09;Caprese;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 52,60;;€ 0,00;€ 52,60
;;;;;;;;;;Caprese;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;;;;
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Wassenaar;Ermin Maatje;06-12058442;ErminMaatje@armyspy.com;Pieter Postlaan 116;Wassenaar;zaterdag 2 december 2017;Afhalen;zaterdag 2 december 2017;17:35;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 12,95;€ 60,65;;€ 0,00;€ 60,65
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;

Deventer;Yamila Goorhuis;06-62715301;YamilaGoorhuis@teleworm.us;Brandts Buyspark 188;Deventer;vrijdag 14 juli 2017;Afhalen;vrijdag 14 juli 2017;20:18;Funghi;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 36,75;;€ 0,00;€ 36,75
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Uden;Haci Albert;06-96854196;HaciAlbert@cuvox.de;Knokerdweg 52;Uden;vrijdag 23 augustus 2019;Afhalen;vrijdag 23 augustus 2019;20:01;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Leidschendam;Bouke de Graauw;06-73715785;BoukedeGraauw@cuvox.de;Laan van Nieuw Oosteinde 61;Voorburg;woensdag 3 mei 2017;Bezorgen;woensdag 3 mei 2017;19:00;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;Salami, Geitenkaas, Kaasmix, Salami;€ 4,50;€ 12,45;€ 21,40;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 21,40
;;;;;;;;;;Beenham;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Ridderkerk;Lean van de Weerdhof;06-74390161;LeanvandeWeerdhof@jourrapide.com;De Genestetstraat 173;Ridderkerk;zondag 4 maart 2018;Bezorgen;zondag 4 maart 2018;20:01;Americana;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 54,70;;€ 0,00;€ 54,70
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Enschede;Johnno van Opijnen;06-23519161;JohnnovanOpijnen@armyspy.com;Boulevard 1945 37;Enschede;zaterdag 7 december 2019;Afhalen;zaterdag 7 december 2019;18:13;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 40,75;;€ 0,00;€ 40,75
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
